file,train_clean_test_unclean_f1_mean,train_clean_test_unclean_f1_var,train_clean_test_unclean_acc_mean,train_clean_test_unclean_acc_var,train_unclean_test_clean_f1_mean,train_unclean_test_clean_f1_var,train_unclean_test_clean_acc_mean,train_unclean_test_clean_acc_var,train_clean_test_clean_f1_mean,train_clean_test_clean_f1_var,train_clean_test_clean_acc_mean,train_clean_test_clean_acc_var,train_unclean_test_unclean_f1_mean,train_unclean_test_unclean_f1_var,train_unclean_test_unclean_acc_mean,train_unclean_test_unclean_acc_var
transformer_all_minilm_l6_v2.csv,0.99208861161922,4.144376635738834e-05,0.9921249359959037,4.094479353386232e-05,0.9621049320735839,0.00021453816218603396,0.9634664618535587,0.00018889565306987597,0.9557832500301986,0.00038688678659458756,0.9570250896057348,0.0003526483472720037,0.9662347208539959,5.585467773404345e-05,0.9670430107526882,5.431103146156921e-05
transformer_all_mpnet_base_v2.csv,0.9942341220213231,2.9799868286635206e-05,0.9942729134664618,2.945135544486404e-05,0.9682203735164026,6.273576846372922e-05,0.9692063492063493,5.430955671280689e-05,0.9707169888934594,5.374290897623966e-05,0.9713517665130569,5.093126779366321e-05,0.973511378869409,7.467331781720966e-05,0.9742217101894521,6.584789270855378e-05
transformer_gtr_t5_base.csv,0.9935276657477525,1.5593775825838077e-05,0.9935535074244752,1.5406995264286717e-05,0.9575451543989125,0.00012364865365888163,0.9591807475678443,0.00010494757890823531,0.9509195258009869,0.0003904880806206261,0.952726574500768,0.0003488182281044385,0.963934009072711,6.477492467552708e-05,0.9649052739375321,5.977858056545901e-05
transformer_sentence_t5_base.csv,0.9927950690925995,3.286639660686244e-05,0.9928392217101895,3.204822415342207e-05,0.9758182056493799,7.235777619034852e-05,0.9763620071684589,6.802488405852967e-05,0.9655763953748346,0.00025411467476941043,0.9663338453661033,0.0002413836001121072,0.9730423411197494,5.71990402149321e-05,0.9734895033282129,5.551691713799615e-05
word_embeddings_100_average.csv,0.9857060424982412,3.08779180395667e-05,0.9856758832565283,3.200286743594824e-05,0.94986891471102,6.304347134928386e-05,0.9520122887864823,4.787152460706802e-05,0.9321582557936988,7.116646998400824e-05,0.9333870967741935,6.694576123122771e-05,0.9497782773555578,6.735203718852602e-05,0.9505760368663594,5.99739356181063e-05
word_embeddings_200_average.csv,0.9855786784929739,8.65124532822218e-05,0.9856835637480799,8.277155237167161e-05,0.9519721048806199,0.0002560047219530072,0.9541602662570405,0.00021379023147394401,0.9235530264317273,0.00010877186241764139,0.9255120327700974,8.368461848839416e-05,0.944400746408057,7.354704405979232e-05,0.9455606758832567,6.651759250738532e-05
word_embeddings_25_average.csv,0.9030264527092408,0.0003556557004588395,0.90257808499744,0.0003624247189915386,0.8626517264716684,0.00075293478162509,0.8703456221198158,0.0006378468314138006,0.8920208334103517,0.00038861996219072763,0.8925448028673835,0.000405981423671331,0.9185937383152328,0.00019675312114191164,0.9190552995391705,0.0002092074988549394
word_embeddings_50_average.csv,0.9747942565550384,5.9440990837630585e-05,0.9749334357398872,5.73998763570636e-05,0.9532953205215978,5.957984513397951e-05,0.9548745519713261,4.8374250073868644e-05,0.9175254740974712,0.0005313469917297785,0.9183486943164363,0.0005010130868549686,0.9413777009112749,9.375413699771006e-05,0.9419790066564261,8.577037204830694e-05
