-0.027161692288684678,0.37472283424015,0.07237146109329563,-0.0007176012992598363,-0.15583877578065108,-0.06658215973187578,1.0767427433992036,-0.253197867117197,-0.232066379873069,-0.07431483262550687,-0.1882220150551178,0.23312808558266698,-4.81329621463181,-0.06398251449642053,0.12134684979186199,0.11551831485508213,0.3918654956574829,-0.2444734962858989,-0.20046788647891384,-0.31373874866566487,-0.06006625360789729,0.12605888662872822,0.04106585132088383,0.1285624678207601,-0.37036960014513315,1
-0.07119598504884114,0.2862352285836194,-0.08020448492821626,0.046139103590730424,-0.16082033821317565,0.04800306026038949,1.0551056820848894,-0.2554395196795477,-0.23454605456423339,-0.03876909263276426,-0.21565348414946758,0.1906154705737818,-4.539232568270745,0.04132758214808325,0.045415640864704336,0.15737726123767826,0.26232799433780396,-0.18487015694691003,-0.0674110193638455,-0.424855325247461,-0.037334117584768164,0.16423758223460655,0.03496397216675606,0.09807257678162952,-0.30837522838287545,1
-0.08932896027630524,0.29427815564297916,-0.013556664058103622,0.0009885927405336788,-0.22994228794945962,0.13372746701512878,1.1656628947576566,-0.14406364863288812,-0.27319334729349837,0.0033181068423236357,-0.41929170438570196,0.24124688976283726,-4.486093722335226,-0.05764690326920168,0.0745450380258262,0.2529179657054747,0.30290981541259304,-0.2694429941346933,-0.10592286362601752,-0.34282681983092744,0.03879859999849877,0.18201401519492783,0.10056786488998547,0.1967629270178491,-0.30535646559638496,1
-0.06801146099398069,0.34558012359707696,0.023581839212740485,-0.06565620505003907,-0.2695000962878282,0.07728939692343186,1.1005461871971545,-0.17475161842632575,-0.29889340474034054,0.0897929198580383,-0.36671440300067415,0.15882091917526592,-4.759695978970984,-0.14275871536798992,-0.10233259952760164,0.21383468028016767,0.1827977239561564,-0.26066767119492995,-0.1951004733102745,-0.43642488163919685,0.09354378644352537,0.17194762224543267,0.04984279335394994,0.06376952363406216,-0.21742213580420713,1
-0.1595210002481261,0.30421774677057367,0.034996922946337494,-0.0922090294488678,-0.16811439159209834,-0.040729619816622945,1.1679050943278009,-0.15172584820538765,-0.26269724400657596,-0.02989715128911265,-0.37245403186446346,0.24336461561985986,-4.817980331001862,-0.2729082723910157,0.06148492882846657,0.1497174383874869,0.3871176379563456,-0.3203599245647306,-0.13481250190825175,-0.28485628561765836,0.13281845230834957,0.16653273462769425,0.02357740480114112,0.25900639841953904,-0.25582093779336323,1
-0.08811565779921553,0.31793841372066395,0.1114239912758901,-0.18724367720431864,-0.2520779607554065,0.033234374583882564,1.142981605481747,-0.28174724215090163,-0.2435352992891385,0.08792205047020135,-0.30413821077060027,0.1769538029038815,-4.833868505286158,-0.1287133605587052,-0.054785208508531635,0.15046555493685634,0.2377157698440562,-0.3769031050515446,-0.24205401859331968,-0.4286154209699143,-0.07162612666663914,0.14983775467905944,0.10606183451876094,0.14417677663732326,-0.1649016806944641,1
-0.04180592508145153,0.3389480744585626,0.07597618661533209,-0.13842683058891886,-0.26240618531969745,0.013081940996701541,1.1683624100270873,-0.15044604723330968,-0.2746536088819728,0.07804313983991172,-0.38926911287721655,0.1139239657842862,-4.865407080062344,-0.16773291920382769,0.01618790397830454,0.17785062553526448,0.3051190376371637,-0.2776256497125915,-0.18579210825606082,-0.4565306491770022,0.062052871122657186,0.16401859070264285,-0.0028145298987454445,0.19486836842387112,-0.18202838169511515,1
-0.12692132173571732,0.3763106035580853,0.15468620955711218,-0.10375417507719244,-0.37243632071244037,0.020830553625710325,1.1526303082611415,-0.09382327412720771,-0.25762098052306065,0.06494466509262556,-0.38963946937350596,0.1752136504405643,-4.880085613578549,-0.062494650271546576,-0.026744040303165115,0.14655035828240226,0.30001827155996647,-0.3299678077845598,-0.23151397549663666,-0.4526506931867333,0.0016075093502877053,0.17471144747512884,0.13773781745199803,0.19194895756430919,-0.15231422941433267,1
-0.10965246405822697,0.35874691321796526,0.04887094769210365,-0.04683520258491081,-0.3148107666714603,-0.017418274323322946,1.1321425133193854,-0.10275245873060124,-0.23462386516657507,0.04834041949390486,-0.36671822891796213,0.1190197945468313,-4.832162247311254,-0.06392628275510935,-0.022604144033715613,0.15115576718358306,0.24961421221656613,-0.3640274952024056,-0.19106030639301488,-0.4515498238708784,-0.0506443480276994,0.11325407653370204,0.15076441865310286,0.21473110922444466,-0.21986247561958752,1
-0.044190958071992026,0.29896017623063664,-0.08331831648313215,-0.07999449037894044,-0.22196753736791855,0.07034346990875975,1.0179790499584982,-0.16961577554004942,-0.243141618713227,0.02211745186128986,-0.29184934554867586,0.0610419580683262,-4.65167484493522,-0.14124766856273832,-0.034731008253007595,0.16592937897679932,0.2855676226757182,-0.3368135946484989,-0.178134285357236,-0.4190574958083056,0.0783627231480149,0.13304108973232287,0.03760071506697403,0.14884599478682525,-0.2783294273529397,1
