0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,label
0.13761987,0.11721959,-0.09725614,-0.05383135,-0.06819367,0.12880388,0.6741338,-0.0507792,-0.08513138,-0.057162736,-0.011173847,-0.11090036,-0.6578576,-0.119653694,0.011627138,0.09367323,-0.07253061,0.1703449,-0.053069137,-0.04646154,0.1115253,0.11576997,0.016624533,0.02041896,-0.15474562,1.0245608,-0.037637096,0.07308114,-0.07086582,-0.026106477,-0.041339885,-0.09817872,-0.11049932,-0.034177758,-0.13129924,0.057719827,-0.00707784,-0.19418493,0.098690696,0.041812826,0.3541834,0.074395284,0.15095767,-0.06475131,-0.039026413,-0.060152143,0.31209493,-0.12269968,-0.10834799,0.14940336,0.101732284,0.104881585,-0.092520535,-0.07759577,-0.015578382,0.11038115,-0.14055991,-0.0011736945,-0.012356704,-0.02509352,0.07334194,0.04886213,-0.113650426,-0.038840655,0.097997375,0.09271437,0.08855175,0.07983568,0.13202451,-0.014709909,0.011765428,0.002773559,0.10276453,-0.06028419,0.22514594,0.021244615,0.0017951403,-0.028630199,-0.02110516,-0.025807561,0.22560833,0.2165701,0.12600496,-0.08347092,0.22516367,-0.07737835,-0.012207157,-0.078069046,-0.034785427,-0.09577494,-0.029694678,0.11012209,0.125058,0.13972047,-0.0031554536,-0.123397276,-0.0017827179,0.05443059,0.02812491,0.051606126,-0.12955636,-0.03379091,-0.15057588,-0.013929253,0.07413877,-0.075753726,0.074708164,0.027413817,-0.005733205,-0.05511028,-0.029780062,-0.05166219,-0.088344574,0.052137755,-0.08682772,0.08740965,-0.06163463,0.10111451,0.103806704,0.08151077,-0.023361364,0.06552701,0.015451377,-0.099895075,-0.0418122,-0.0052000717,-0.093820855,-0.07965981,0.087369524,-0.11792964,0.028710509,-0.001423803,0.009442467,0.12058229,-0.16400227,-0.11535796,0.09224589,-0.036997728,0.073732056,0.07331621,0.105267875,0.028053375,0.0025956875,0.009877189,-0.026152192,0.020835651,-0.13498352,-0.06144553,0.09196631,-0.12526654,0.10870719,0.018570084,-4.2371635,0.17402178,-0.13005047,-0.088975795,0.039383736,-0.07452616,0.017313939,0.13684128,0.13229324,-0.009641071,-0.020473916,-0.0073848222,0.043007817,-0.1401055,-0.057174686,0.039397348,0.04924242,-0.07846363,-0.019187737,0.041138716,0.03663451,-0.035698734,-0.14444348,-0.013870273,0.0031323717,-0.15997818,0.04728683,-0.07316365,0.010085404,0.11672487,-0.069063105,-0.014200335,0.037015453,0.05465596,-0.002146489,0.017696619,-0.003626284,-0.0059432816,-0.055050317,0.05333816,0.095797054,-0.11757544,0.0434375,0.029874528,-0.010020879,0.16580524,-0.0378325,-0.06929349,depression
0.033942364,0.1614828,-0.013284787,-0.018772392,-0.07153291,0.2359923,0.7895236,-0.120200135,-0.014679467,0.103143774,0.0077730133,-0.09455819,-0.663995,-0.10329141,-0.004794147,0.042217027,-0.088154875,0.06780536,-0.040541206,-0.025687335,-0.0025264912,0.040489268,-0.011967954,0.036742065,-0.09786455,1.0507576,0.0058178394,0.15249912,0.027605483,-0.06588597,-0.08795564,-0.12295593,-0.079397224,0.025622908,-0.006247862,0.044519875,0.066072404,0.070236996,0.100319505,0.04799117,0.40001714,0.00859197,0.11755896,-0.13466078,0.099022426,0.070691444,0.25637773,0.06589178,-0.08003536,0.19344574,0.171805,-0.023287324,-0.010060832,-0.08856793,-0.019446004,-0.02989414,-0.22064604,-0.11879971,-0.008458261,0.056300063,0.16283953,0.018703345,-0.016842725,0.04745437,0.11380237,0.13806821,-0.012621063,-0.09096282,0.065325625,0.02145842,-0.14162093,0.15788075,0.1083993,0.056698278,0.24045815,0.1340316,-0.0022223738,-0.04521028,0.08555853,-0.03796483,0.097812936,0.17248093,-0.07665987,-0.0076654013,0.1353306,-0.0493066,0.065049835,-0.11471109,0.08545206,0.0047158115,-0.10199471,0.09972867,0.20018035,0.12555681,-0.08864392,-0.059997227,-0.023936113,0.03455752,0.054945335,0.01686481,-0.12699296,-0.057614237,-0.098316744,0.07966915,-0.010598706,-0.09007084,0.044222414,0.02991949,0.07847424,-0.17057385,0.02853734,-0.079111814,-0.08171955,-0.00069313886,-0.12719479,0.02973642,0.021608131,0.12193171,-0.018203653,0.022993168,0.002134148,0.09295874,0.0048682406,-0.07171101,0.01278417,-0.042513035,-0.085819095,-0.056003507,-0.0247179,-0.29406974,-0.09924908,-0.0060097813,0.012745412,-0.010983708,-0.13581748,-0.1359901,-0.082292624,-0.039400328,0.18707459,0.0049885907,0.060228825,0.0046230545,-0.034133766,-0.09332949,0.07887819,0.042376243,-0.18968222,-0.06648888,0.14639905,-0.17807393,0.20431416,0.0062353755,-4.1328416,0.14805567,-0.040438537,0.010482785,-0.03179735,-0.09122241,0.02605029,0.31384474,0.010329421,0.05466367,0.007548675,0.06190246,-0.012593628,-0.0693594,-0.1039416,-0.0063192006,0.091718376,0.013236533,0.079000294,0.022183483,0.04202097,-0.015453568,-0.2771424,-0.06701953,-0.00250349,-0.2687727,0.020167323,-0.13798682,0.017559396,0.079395235,0.059053555,-0.12018461,0.010866813,-0.010407485,0.14073448,0.05792394,0.11420865,0.045707345,-0.14726153,0.00660645,0.15883747,-0.082782336,-0.008140064,0.024047684,0.026626376,0.12043179,-0.061732605,-0.031645957,depression
0.056198604,0.062067553,0.03501841,-0.037143458,-0.115104206,0.17799078,0.78624606,-0.07588341,-0.05715074,-0.013079351,0.030242182,-0.19136178,-0.65648305,-0.18007034,-0.054378845,0.009577819,-0.052687954,0.0903215,-0.11557987,-0.019233616,0.04591419,0.032338068,0.038928725,0.044153966,-0.04899317,1.0828327,-0.04251464,0.10746797,-0.007056871,-0.050778955,-0.117032565,-0.09864818,-0.1295871,0.05523488,-0.19159624,-0.0045862403,0.0016284634,-0.014791447,0.159572,0.08260209,0.43256107,-0.016071502,0.10068969,-0.15122648,0.09256124,0.01852316,0.30561867,0.07944553,-0.08714528,0.21501826,0.08683795,0.02392356,-0.08572158,-0.09356973,0.015569146,0.07843416,-0.22381535,-0.07999765,-0.0052061086,0.062223513,0.04430855,0.0482734,-0.07935522,-0.0048643383,0.042320877,0.04614452,0.06335258,-0.06098305,0.028520718,0.07289838,-0.054327916,0.11416611,0.049309816,0.02205735,0.23062506,0.14263582,-0.012622877,-0.053759627,0.03351047,-0.057012293,0.20958665,0.07272385,-0.06768389,-0.0060259546,0.124078125,0.023063231,-0.014250694,-0.13095352,0.037913874,-0.05594617,-0.014744798,0.11665964,0.12253077,0.1581385,-0.07732402,-0.070435844,-0.04653382,0.04448761,0.06914889,-0.03610196,-0.11394184,-0.05153934,-0.118064046,0.08611664,0.022493942,-0.05618501,0.15518104,0.038176186,0.030035654,-0.13772422,-0.067365,-0.09121453,-0.0586105,-0.025200818,-0.19790874,0.082494594,0.015928764,0.08268156,0.04881483,-0.0055042417,-0.039300334,-0.00578076,-0.019992746,-0.07185015,-0.036398303,0.1094402,-0.0043159663,-0.07416499,0.11809376,-0.2017839,-0.08924416,0.069121115,-0.011488233,0.05805924,-0.20532377,-0.122351505,-0.02193969,-0.06273968,0.1552271,0.017680507,0.055606995,0.11969865,-0.04046006,-0.0646034,-0.047791254,0.022258608,-0.10003706,-0.07894756,0.10513242,-0.19173081,0.21017246,0.033343278,-4.1499047,0.12446441,-0.08990626,-0.011942063,-0.06514723,-0.0034715661,0.13711794,0.084736235,0.12623346,-0.07026585,0.06409169,0.092408024,-0.019208362,-0.12841856,0.006006343,0.051099934,0.09049887,-0.04519793,0.041554857,0.06530265,0.096649945,-0.039871633,-0.16740589,-0.15212166,-0.039737325,-0.22856767,0.019974126,-0.028777378,0.011717947,0.18413632,-0.031094074,-0.13319534,0.03157353,0.04418429,0.14694427,0.046885036,0.06376538,-0.023156082,-0.06488571,-0.080257155,0.11540105,-0.08942171,0.08604658,-0.023002628,-0.019878292,0.23560905,-0.08801199,0.031421974,depression
0.053099032,0.37330243,-0.13667761,0.09765157,-0.11716886,0.0458746,0.8381492,0.0038348942,-0.20047076,0.13517745,0.14560178,-0.084736414,-0.8431033,-0.21191424,-0.010239466,0.15248148,-0.16094646,0.09185741,-0.21147746,-0.028410887,0.14311866,0.069627486,0.044404767,0.099948086,-0.12560296,1.277876,-0.027964007,0.19136891,-0.028196042,-0.15299895,-0.0524534,-0.053417165,-0.16900618,0.10379606,-0.32044142,0.055496898,-0.13832945,-0.17249772,0.24858704,0.01972406,0.5515949,-0.036901228,0.13716356,-0.08506001,0.011645631,-0.15788707,0.4398527,-0.10304311,-0.04524647,0.061777465,0.10725258,0.1816774,-0.07935489,-0.04540814,0.043160282,0.09459253,-0.27291775,-0.07105719,-0.028827528,-0.075037,0.09674854,-0.0052471375,-0.107062265,-0.041629203,0.14769524,0.06297371,-0.07466436,0.041428197,0.03636575,-0.025453372,0.046094604,0.14644814,0.08365407,-0.0598065,0.11235918,0.064304255,-0.0760815,0.059078142,-0.022219736,-0.06526227,0.3034579,0.3167668,-0.12956087,-0.05014341,0.08720837,0.019028502,0.03061387,-0.16783993,-0.061753202,-0.022207763,-0.057621934,0.003816609,0.21227673,0.20228292,-0.16396573,-0.047025815,-0.05208504,-0.00894837,0.22743277,0.018245155,-0.18494718,-0.098277874,-0.17044769,0.09856537,0.038912736,0.06844793,0.21614626,-0.015356959,0.0035378658,-0.1315969,-0.14581075,0.019193402,-0.051118378,-0.056614086,-0.2585563,0.13891055,0.004248834,0.06264337,0.09579771,-0.12889072,-0.045848098,-0.08820792,0.08989017,-0.16288343,-0.05738072,0.14973111,-0.0606079,-0.108007774,0.3032672,-0.22677116,-0.03133763,0.13529794,0.032285888,0.048665166,-0.28507403,-0.1559123,-0.014655326,-0.11452837,0.30971855,-0.06335497,0.0485917,0.096340016,-0.032885995,0.03831853,-0.014559281,0.091994435,-0.14210024,-0.090019226,0.06649078,-0.26708207,0.07343001,0.18329915,-4.5700865,0.2591189,-0.29060507,0.079104885,-0.0725913,0.109313935,0.045363978,0.10371841,0.10574178,-0.101973064,-0.17631166,0.049889166,0.06293368,-0.12277057,0.0976766,-0.0122817345,-0.11934307,-0.07383279,-0.14631538,0.0673971,0.06608462,-0.08630167,-0.18768024,-0.03435073,-0.18655917,-0.27595574,-0.036822036,-0.063314065,-0.077432364,0.0992689,-0.13310412,-0.0897467,0.09456073,0.004393957,0.25261936,0.0048199343,-0.064506665,-0.04094345,-0.17482018,0.024799049,0.09472456,-0.10029585,0.03640984,-0.05513443,0.036795903,0.38551825,-0.07881849,0.0106703695,depression
0.010517096,0.3079307,-0.10337125,0.0134480875,-0.11273118,0.026006702,0.852386,0.15646827,-0.06000957,0.13219373,0.15390845,-0.05535255,-0.76658577,-0.16344753,0.018575212,0.023104792,-0.17823347,0.06456619,0.0029221012,-0.05544015,0.10244109,0.07611935,-0.04413986,0.031914502,0.014694738,1.1576908,0.13681051,0.16459686,0.05163818,-0.1856877,-0.10631136,-0.039130133,-0.12341925,0.13395968,-0.32925695,0.03667459,0.034937713,-0.0071326024,0.14401641,0.14263959,0.5168871,0.13868336,0.03571746,-0.08133725,-0.039402474,-0.114631,0.40173388,0.05337098,0.096078835,0.15177722,0.12020355,0.20934157,-0.044530503,-0.15316802,0.027600756,-0.09173217,-0.29195297,0.093387336,-0.01658847,-0.06275866,0.13516107,-0.07798674,0.04761288,-0.011610854,0.11493254,0.044695314,-0.024088738,0.053838328,-0.10370766,0.12036052,0.027801597,0.13303705,0.068117045,-0.041487996,-0.014580997,-0.004252577,-0.09672636,-0.08664175,-0.14250031,0.07533425,0.24737258,0.11511332,-0.029406484,-0.022027737,0.16913624,0.0145144025,-0.043366935,-0.123828426,-0.013639932,-0.00028500217,-0.15357395,0.17263639,0.15408507,0.18552372,-0.12645519,-0.037134398,-0.10477437,0.0783833,0.003595164,0.19492108,-0.1805776,-0.09203281,-0.15870073,-0.017282883,0.13866886,-0.003087844,0.30874896,0.11673487,-0.0043325275,-0.1414849,-0.26364762,-0.07952116,-0.012444815,-0.111161016,-0.14995389,0.097601324,0.07325741,0.08716304,-0.024045393,-0.09551929,-0.096891806,-0.008462364,-0.032835733,-0.16419859,0.11405572,0.07622137,-0.02405658,-0.031165091,0.18254757,-0.18314153,-0.077948205,-0.013480141,0.11081284,0.096495636,-0.16205777,-0.21012592,0.16694875,-0.095969535,0.23694967,-0.18629502,-0.10357767,-0.06832468,0.03759722,0.021827107,0.04131958,0.10549331,-0.073143125,0.024837634,0.097199276,-0.15243208,0.04206577,0.05032246,-4.801934,0.18456598,-0.08325842,0.085695475,-0.00872233,0.046750844,0.018748796,0.17239867,0.14189844,-0.11353687,-0.09533173,-0.05549543,-0.048387736,-0.12600842,0.137634,-0.034481917,-0.17883539,-0.09872266,-0.049950447,-0.024270607,-0.03499304,-0.115899704,-0.18499851,0.012115972,-0.0037032366,-0.23420979,0.031191211,0.012651685,-0.0139308665,0.030228712,0.035399582,-0.08120544,0.13372244,0.014727153,0.25953782,0.017560728,0.051558208,-0.029518925,-0.04563488,0.111939944,-0.12510403,-0.1617245,0.03352826,-0.06798727,0.04219814,0.101385176,0.11971587,0.08480169,depression
0.0077300803,0.026407422,0.016078575,0.06847154,-0.05714652,0.024573192,0.80795497,-0.055913087,0.021390524,0.0173862,-0.015074499,-0.033890642,-0.6510092,-0.104173034,-0.015011575,-0.04202628,-0.09843369,0.010890955,-0.089402385,-0.07791371,-0.031650487,-0.01869041,0.03883254,0.006637327,-0.016357703,1.1042753,0.036901105,0.2049685,-0.03290002,-0.10721527,-0.056447733,0.023435371,-0.08973904,0.028089395,-0.2360423,0.009878659,0.04288235,-0.007144514,0.1535166,0.0066772276,0.4310398,0.0037351246,0.10025284,-0.0035795462,0.03559627,-0.012301826,0.33148566,-0.007865808,-0.0046133343,0.1340192,0.014970945,0.049054444,-0.1540714,-0.11982866,-0.11704498,0.1621985,-0.1525493,-0.030078802,0.017316815,0.02834385,0.06559318,0.035255387,0.059783526,0.035871245,0.067358404,0.054574005,-0.08217712,-0.067015834,0.10928312,0.002437381,-0.1729132,0.10406514,0.103057005,0.15705879,0.045556236,0.1113368,-0.011056231,-0.06539509,0.035768032,0.121573396,0.34640875,0.079330005,-0.052975167,-0.03041719,0.08854032,0.08964124,0.06737194,-0.093991354,0.0015909469,0.004269939,-0.03136637,0.12072945,0.19994691,0.09344784,-0.06273834,-0.0086410185,-0.14337999,-0.0144708995,0.05900786,0.08491204,0.007126271,-0.027439365,-0.20754673,0.13811937,-0.03233114,-0.048987765,0.23461595,0.052603625,0.13257594,-0.10959223,-0.1258736,-0.022374123,-0.13618787,-0.028556645,-0.08739081,-0.019537302,-0.020340253,0.01936089,0.06313264,0.10250825,-0.045132603,-0.046946917,-0.06614358,0.000711439,0.062434833,-0.0055522467,-0.0016508773,0.0860266,0.10932316,-0.15005457,-0.055964887,0.010470631,0.013559691,-0.038157318,-0.2137658,-0.074091546,-0.014042552,0.0018065949,0.16818072,0.0075938464,-0.022480316,-0.02292352,0.035385016,-0.007140759,-0.06291211,-0.029618314,0.046225935,0.013644322,0.13423473,-0.10684138,0.1179191,0.0401956,-4.3500786,0.069397844,0.0060007996,0.045704976,-0.072308205,0.104166664,-0.059398476,0.20749335,0.020351155,0.026153378,0.061103072,0.20669246,0.048493244,-0.02735669,-0.019893413,0.055697203,0.013497373,-0.049698588,0.036296897,0.052144956,-0.020753957,-0.068509884,-0.056683317,-0.1485079,0.034135316,-0.17867273,0.045754425,-0.07743222,0.023497187,0.04655692,0.03646803,-0.09471178,-0.007835934,0.12526564,0.15187167,-0.026076095,0.032152787,0.09914729,-0.07645954,-0.026724083,-0.011850537,-0.14210257,0.025022823,-0.043699816,0.038358215,0.041004483,-0.07173777,0.028670216,depression
0.18674575,0.16106428,-0.00780197,-0.08661764,0.0049460004,0.12235124,0.6149526,-0.0071638203,-0.17446002,-0.25155517,0.038094163,-0.048187293,-0.74994487,-0.19842955,0.076779746,0.13475497,-0.032281406,0.25632155,-0.20078512,0.0711097,0.1912966,-0.03176925,0.0724752,0.10117445,-0.20300478,1.1957874,-0.26959854,0.2118896,-0.1402388,-0.020632802,-0.113610506,-0.10858826,-0.34129098,-0.070123896,-0.11623337,-0.04006114,0.0340837,-0.13066314,0.2734718,0.1773985,0.5134224,-0.038212445,0.25168437,-0.114775024,0.012456803,0.123355076,0.08035315,0.011976749,-0.044628162,0.19629689,0.036179114,0.1577771,-0.020273635,-0.108646534,0.03648507,0.31094348,-0.25624967,-0.10563738,0.021071495,0.084754996,0.09081166,0.09111691,-0.25125763,-0.12629765,0.1742306,0.2524215,0.20966226,0.08331915,-0.027876493,-0.044194695,0.1697961,0.07631797,0.13922255,0.002842151,0.46028545,0.11313597,-0.17855193,-0.12448908,-0.09855405,-0.16964856,0.23102094,0.40836912,0.12204867,0.01379122,0.029285919,-0.052511044,0.12589373,-0.025654633,-0.028582383,0.0258806,-0.053645726,-0.16299744,0.26709726,0.28740042,-0.16011304,-0.16196312,0.03565686,0.15233307,0.05800067,-0.12919496,0.056906387,0.061601724,-0.149959,-0.05487787,0.19335976,-0.20097364,0.09171464,0.036105804,0.034917492,-0.1550127,0.10654664,0.018164616,-0.1367303,-0.052053627,-0.115882136,0.19615415,0.01666377,0.008048473,0.13603856,0.008649563,-0.020781992,0.17180634,0.08220417,-0.08613254,-0.024405355,-0.050090577,-0.21884266,-0.21411599,0.3360876,-0.17867634,-0.06999214,0.26701698,0.011497182,0.13448055,-0.12573925,-0.27920082,-0.25076476,-0.05693077,-0.0205697,0.11263663,0.123788215,0.0045847935,0.009446965,0.03695094,0.0482844,0.010282681,-0.24284706,-0.1386557,-0.03940602,-0.37183204,0.10529078,0.101034835,-3.432451,0.13227135,-0.26414543,0.0681045,-0.09428199,-0.052436,0.18663487,0.012697975,0.20038308,-0.0031523963,0.029843837,0.067143165,0.08007836,-0.30572864,0.14537066,0.05132337,0.07579084,-0.21952297,0.15481971,-0.036284328,0.10015749,-0.05854427,-0.18570562,-0.17760657,-0.07833767,-0.14880571,0.05630123,-0.20204288,0.093137294,0.2346413,0.0015256205,-0.15809444,0.09772652,0.090992026,0.22473954,0.071759626,0.06606217,0.09028366,-0.25315657,-0.033316266,0.16261193,-0.22004317,0.093269624,0.07935587,-0.057703003,0.38106954,-0.06801621,-0.038925774,depression
0.06499636,0.050600264,-0.03464964,0.011905586,-0.11621451,0.078928985,0.74713546,-0.07219306,-0.11497407,-0.035555925,0.041260388,-0.032150183,-0.6937936,-0.20009099,-0.00437871,0.06424291,-0.034319233,0.12848032,-0.18435302,-0.018454446,0.15310195,0.0792907,0.1514187,0.0361116,-0.12654926,1.1602439,-0.08888301,0.12667401,-0.0732749,-0.079743356,-0.14940673,-0.07581855,-0.16336118,0.018084358,-0.1096742,-0.017948257,-0.089321956,-0.086064264,0.18783769,0.04048765,0.47596088,-0.008601899,0.14501715,-0.042700272,0.04051383,-0.13037,0.1993017,-0.025832107,-0.10022402,0.11441998,0.08577991,0.12593453,-0.016474914,0.029609947,-0.044964556,0.17950599,-0.065405846,-0.038997337,-0.0012065172,0.0590262,0.037334055,0.04090126,-0.22653897,-0.062537655,0.09945883,0.16907175,0.060265277,-0.06769044,0.07652176,-0.07846645,0.034019046,0.06034297,0.08182588,-0.029215824,0.30166486,0.06209926,0.03321823,-0.07995156,-0.017894052,-0.11899707,0.37982666,0.14834939,0.022977132,0.0016290935,0.11797272,0.060556035,0.036460925,-0.20007062,0.05160552,-0.08187228,-0.054863628,0.007127042,0.087388664,-0.0029822937,-0.0033397642,0.044027742,0.11428042,0.09584469,0.07440237,-0.060080245,-0.14792725,-0.0565866,-0.07282588,0.17229845,0.055989478,-0.10039214,0.14936453,-0.06454807,0.04578106,-0.08633637,-0.010240634,-0.06020987,-0.13375512,-0.02519586,-0.15634464,0.107809275,0.022354525,0.03064049,0.15352203,0.06404172,0.04159894,0.020652495,0.09999046,-0.07939689,-0.10624189,0.022966918,-0.08584094,-0.07468596,0.24175522,-0.238041,0.027927486,0.023930293,-0.13453561,0.010409423,-0.16738321,-0.27687386,-0.06576732,-0.06693911,0.0853118,0.13729395,0.12263509,0.050986405,0.006485693,0.027996691,-0.059899833,-0.049520865,-0.16696237,-0.10878542,0.098695025,-0.18853757,0.21675397,0.0755185,-3.8912292,0.17897317,-0.24755675,-0.026479444,0.017282031,-0.03988286,0.22853906,0.11547615,0.07754922,-0.026250176,0.010105808,0.03765966,0.15290853,-0.073308736,0.053788997,0.012543846,0.086681195,-0.11989471,-0.02796131,0.08236674,0.061046675,-0.08109576,-0.113852575,-0.10224247,-0.15829805,-0.21411219,-0.00087121356,-0.041259144,0.023674032,0.13380286,-0.005155904,-0.07723021,0.012713151,0.13291922,0.24820775,-0.018297544,0.08899701,0.049890812,-0.08263075,-0.051709097,0.17248131,-0.074760966,0.08872724,-0.03224406,0.054773252,0.35850143,0.024369147,-0.05022007,depression
0.047708355,0.08875504,-0.037975002,0.08518578,-0.08855874,0.2230051,0.74758136,-0.12833437,-0.15443072,-0.009178861,-0.046160914,-0.121491484,-0.6674262,-0.16807757,-0.020979831,0.04749046,-0.016524574,0.08212415,-0.059476316,-0.00631799,0.055387687,0.017057901,0.0016230718,-0.020600745,-0.061331615,1.0972593,-0.017915927,0.11118326,-0.03127835,-0.08636687,-0.08953914,0.026884826,-0.1252128,0.018258596,-0.2139679,0.004100015,-0.074761145,-0.118057325,0.094482325,0.07504601,0.43436012,0.045731373,0.133138,-0.028732145,-0.03036826,-0.007910865,0.3907262,0.060698364,-0.096461594,0.16844812,-0.00938362,0.08472724,-0.06294628,-0.10167076,-0.0055997674,0.053757798,-0.2356349,-0.044552237,0.012159078,-0.0923983,0.05820544,-0.01546178,-0.015221112,-0.07273208,0.026819114,-0.03818656,-0.06523011,0.032268617,0.06278254,0.031729326,-0.050123557,0.073259905,0.02885835,-0.074701,0.12686743,0.062058367,-0.024657458,0.08158409,-0.022535384,0.034563154,0.23459527,0.11895541,-0.11790846,-0.048371397,0.16989192,-0.0070529357,0.026940782,-0.10000068,-0.031792812,-0.01934342,-0.07142028,0.09305526,0.07953033,0.101607494,-0.022627486,-0.095879786,-0.03228949,-0.04831327,0.101363674,0.030443963,-0.24444991,-0.094685495,-0.13414223,0.0076323436,-0.034753047,-0.037521962,0.13083205,-0.018115398,-0.01056425,-0.0249627,-0.15261525,-0.13207394,-0.038048547,0.028866366,-0.20567378,0.07879792,0.025590783,0.03404635,0.058790438,-0.08016332,-0.07842104,-0.013320221,0.028843516,-0.12196553,-0.013682863,0.15799412,-0.01516134,-0.08714201,0.17316657,-0.1672258,0.014619009,0.11565406,0.043369573,0.060969774,-0.1743893,-0.030872041,0.0053134873,-0.057141565,0.13549373,0.031459603,-0.00061638275,0.097547255,0.028883627,-0.019752773,-0.043133587,0.051869374,-0.16081981,-0.14099297,0.090867266,-0.19652142,0.16026647,0.07806819,-4.394433,0.09400212,-0.047237623,-0.024095573,0.009338601,0.05033361,0.14914455,0.12848674,0.05016689,-0.13370408,-0.09402368,0.03864038,0.082213044,-0.0056758695,0.015405523,0.089820966,0.004767028,-0.048223708,-0.033422332,0.047031198,0.0074760844,-0.04156287,-0.12300692,-0.07749107,-0.026371708,-0.13766488,-0.03388986,-0.010622026,-0.0330513,0.14771374,0.03474862,-0.037594534,-0.011126166,0.044997755,0.08519699,0.0130669605,-0.016557194,-0.0062837116,-0.09431733,-0.015796818,0.1322041,-0.052594695,-0.0018542516,-0.012448621,0.029192526,0.23518461,-0.14753465,0.008704195,depression
0.0019269189,0.15454613,0.051361628,-0.03461253,-0.16306038,0.16671267,0.8210235,-0.13270105,-0.06518765,0.05734007,0.13724759,-0.2710687,-0.69514424,-0.2147339,-0.08944043,0.017924575,-0.2131798,-0.017544845,-0.10280282,0.02377797,0.0831194,0.029647052,0.10044213,0.071583696,0.02836504,1.1518348,-0.035514448,0.3396627,0.023145497,-0.023392225,-0.2422749,-0.1145059,-0.1247689,0.12859626,-0.14120004,0.009230715,0.03728332,-0.035941932,0.15743712,0.16768494,0.3577078,0.1116481,0.22998208,-0.24287167,0.21246704,0.071059905,0.20021102,0.15751603,-0.02718767,0.23559502,0.057369526,0.0058955336,-0.018830279,-0.060174663,-0.007893594,0.03560658,-0.34942862,-0.075546235,0.11521521,0.22286019,0.13981716,-0.045078576,-0.13250919,-0.033095162,0.08405767,-0.055116218,-0.0110307615,-0.07700274,0.06312643,0.01844293,-0.047676127,0.136851,0.08396136,0.02957343,0.26881266,0.098714165,-0.1194868,-0.014028637,0.11414478,-0.025481243,0.15298223,0.14608026,-0.047371563,0.010367968,0.113555826,-0.0022315672,-0.066659085,-0.1559528,0.068617694,-0.010412126,-0.050834637,0.018692635,0.20481582,0.16914909,-0.19390395,-0.091307156,-0.015083949,0.0305499,0.037518788,0.04151064,-0.1481545,-0.12653491,-0.09351533,0.13303025,0.01664127,0.011608486,0.17021894,0.05790597,0.0932507,-0.25857025,-0.020664414,-0.12591296,-0.16164546,0.0008310723,-0.18195814,0.09989964,-0.025792683,0.008615062,0.09368973,-0.13126275,-0.055318583,0.11356368,-0.019567076,-0.072913036,0.024296843,0.18240903,-0.05975802,-0.049341362,0.14814925,-0.2652425,-0.042691294,0.11970028,0.14223044,0.009672532,-0.15658586,-0.2087031,-0.16868907,-0.096888885,0.21789742,0.039658725,-0.0570307,0.12645276,-0.032920565,-0.1952208,0.07285964,0.06549975,-0.17545588,0.014890144,0.025935002,-0.17223094,0.27665573,0.12429716,-4.41511,0.16027918,-0.13721485,-0.09690003,-0.17108004,0.044844665,0.20671365,0.20362113,-0.045763068,-0.10803075,0.002574102,0.12196153,0.033584785,-0.10788212,-0.04219597,0.18069707,0.21126397,-0.037789147,0.010845756,0.07229291,0.079273686,-0.16039918,-0.24879727,-0.1923872,-0.05093437,-0.32295227,-0.0478685,-0.10453053,-0.069417626,0.12947711,-0.01601944,-0.10804119,0.08049699,-0.09794075,0.16857488,0.10203837,0.053067993,0.06589463,-0.17246766,-0.022242744,0.17077844,-0.114497684,-0.018627947,-0.005124854,-0.0018157646,0.2456057,-0.07029804,0.041049145,depression
